age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,expectation,prediction
50.0,Private,Assoc-voc,11,Never-married,?,Unmarried,Black,Female,0.0,0.0,16.0,United-States,0.009589248344186547,<=50K
33.0,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0.12262691240439182,<=50K
28.0,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.010713038657674109,<=50K
33.0,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.029112270885510005,<=50K
44.0,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,0.9679343719303959,>50K
50.0,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.23612646028542733,<=50K
31.0,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,0.1499903289707788,<=50K
66.0,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,16.0,United-States,0.0076544285900114984,<=50K
63.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Scotland,0.2743537166871145,<=50K
47.0,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0.4217283855959983,>50K
28.0,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0.280665334902277,<=50K
33.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0.6035300785998455,>50K
23.0,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.030235158400432418,<=50K
25.0,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.14769779995578544,<=50K
44.0,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,Greece,0.9310673680517948,>50K
28.0,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,0.03765538811687945,<=50K
32.0,Private,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0.0,0.0,45.0,United-States,0.1359905207485756,<=50K
26.0,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,England,0.032890755651126445,<=50K
28.0,Private,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Female,7688.0,0.0,40.0,United-States,0.8095987518093505,>50K
35.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,0.771473893102963,>50K
40.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.3290489951039776,<=50K
19.0,Private,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0007559275168981626,<=50K
24.0,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.003946644000570939,<=50K
31.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.564532566128849,>50K
57.0,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.050569809422833824,<=50K
40.0,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,36.0,United-States,0.5763628355332739,>50K
27.0,Private,HS-grad,9,Separated,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.004409263638885665,<=50K
44.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Germany,0.1158839286210574,<=50K
38.0,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,50.0,United-States,0.9931914747109628,>50K
53.0,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.02299809136136764,<=50K
45.0,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.7158246460102623,>50K
52.0,Private,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.04427442279817238,<=50K
36.0,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.029638064608181997,<=50K
23.0,Private,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,30.0,United-States,0.0005693695494302356,<=50K
21.0,Private,HS-grad,9,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,0.002580629221978145,<=50K
57.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,0.9604301063531558,>50K
20.0,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,30.0,United-States,0.0016097712202416674,<=50K
68.0,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,48.0,United-States,0.012900870235604673,<=50K
72.0,Private,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,16.0,United-States,0.042820792512058274,<=50K
20.0,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.007771783721811629,<=50K
19.0,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,0.0008117293679927032,<=50K
55.0,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,Poland,0.02630532108791613,<=50K
32.0,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,0.09597121650516108,<=50K
29.0,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,42.0,Mexico,0.0033589829793123503,<=50K
18.0,Private,11th,7,Never-married,?,Other-relative,White,Female,0.0,0.0,15.0,United-States,0.00041545971446451703,<=50K
26.0,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.03275677439225506,<=50K
69.0,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.19343267744397155,<=50K
28.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0.15492526071314403,<=50K
29.0,Private,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.026875316578983025,<=50K
49.0,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0.14526978354915218,<=50K
80.0,Private,1st-4th,2,Separated,?,Not-in-family,Black,Male,0.0,0.0,15.0,United-States,0.0027763844254965475,<=50K
33.0,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.10092846442030699,<=50K
51.0,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,0.03174576364690372,<=50K
60.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,50.0,United-States,0.11190712372026718,<=50K
25.0,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,0.0032034919401177217,<=50K
30.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.4955449487281367,>50K
51.0,Self-emp-not-inc,Assoc-acdm,12,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,United-States,0.15418799921279208,<=50K
48.0,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,0.7051592047294547,>50K
30.0,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,0.10207225708291132,<=50K
23.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.03380337517710504,<=50K
61.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States,0.9641170637770399,>50K
32.0,Private,Some-college,10,Never-married,?,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.012224110449457566,<=50K
20.0,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,24.0,United-States,0.0020746714077841052,<=50K
59.0,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,Philippines,0.6777599738423515,>50K
37.0,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.041589324148963415,<=50K
62.0,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.8146526013335234,>50K
41.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.2601324083515958,<=50K
45.0,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,6849.0,0.0,43.0,United-States,0.7783021130036595,>50K
26.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0.11361609399076908,<=50K
36.0,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.053940749210196585,<=50K
70.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,0.10914956186259529,<=50K
53.0,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0.045825251172378116,<=50K
73.0,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.03321416642262655,<=50K
39.0,Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,55.0,United-States,0.05129510779630893,<=50K
52.0,Private,9th,5,Separated,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.004993032049992358,<=50K
37.0,Private,HS-grad,9,Never-married,?,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.007572877600678169,<=50K
21.0,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0.0,0.0,35.0,United-States,0.001767201215870877,<=50K
20.0,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,15.0,United-States,0.002410270094462849,<=50K
61.0,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.10807285175178385,<=50K
19.0,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,0.0011834541668015264,<=50K
28.0,Private,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.0014274144088933685,<=50K
24.0,Private,Masters,14,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0358637049181711,<=50K
36.0,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.2923525144134814,<=50K
24.0,Private,Bachelors,13,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.011749656905340173,<=50K
23.0,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,0.006788129894011441,<=50K
28.0,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.009143737555591874,<=50K
44.0,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,27828.0,0.0,60.0,United-States,0.9510436879179032,>50K
53.0,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Cuba,0.056612316152286166,<=50K
33.0,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.21503280961705667,<=50K
26.0,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,0.0010352941493544166,<=50K
38.0,Private,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,75.0,United-States,0.30261199482336804,<=50K
20.0,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0027494825043778205,<=50K
44.0,Private,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0.0,0.0,50.0,Puerto-Rico,0.010434769115853552,<=50K
38.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.6389119463233738,>50K
67.0,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,0.05973851420729006,<=50K
37.0,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.0731033812192372,<=50K
58.0,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.842873045285011,>50K
46.0,Private,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.11257432125226642,<=50K
36.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0.26766519312812004,<=50K
24.0,Private,Bachelors,13,Never-married,?,Not-in-family,White,Male,0.0,0.0,41.0,United-States,0.013890225059107692,<=50K
41.0,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,46.0,United-States,0.808464285277833,>50K
64.0,Private,Preschool,1,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,0.09667853032465162,<=50K
35.0,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.12962635200175407,<=50K
52.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70.0,United-States,0.3036376194602203,<=50K
41.0,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.07710587640143605,<=50K
37.0,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.45197650536053674,>50K
29.0,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.12912143621655006,<=50K
32.0,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.018839542749965445,<=50K
51.0,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Philippines,0.07985331622969681,<=50K
25.0,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.03093197397075112,<=50K
36.0,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0.023550089584097465,<=50K
77.0,Private,Doctorate,16,Widowed,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.5563036052846966,>50K
38.0,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,1902.0,40.0,United-States,0.9485346613859005,>50K
25.0,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.010864845248638734,<=50K
29.0,Private,11th,7,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.004994809426121888,<=50K
42.0,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,0.021753263375091047,<=50K
34.0,Private,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0.05362848060242732,<=50K
50.0,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0.37106586283232507,<=50K
20.0,Local-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.00332460163801349,<=50K
28.0,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,0.0026744813504371865,<=50K
33.0,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.12382667773204216,<=50K
54.0,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.5198302215819572,>50K
57.0,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.5136880124451553,>50K
19.0,Private,Some-college,10,Never-married,?,Own-child,Black,Female,0.0,0.0,20.0,United-States,0.0008417047952055747,<=50K
58.0,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.05622459058595563,<=50K
35.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0.24082931064848617,<=50K
38.0,Private,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0.0,1887.0,10.0,United-States,0.802248446550071,>50K
28.0,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,48.0,United-States,0.08861684779521731,<=50K
25.0,Private,9th,5,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Mexico,0.0008900818234307752,<=50K
38.0,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0577697825972129,<=50K
23.0,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.003953888160117313,<=50K
65.0,Private,12th,8,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,10.0,United-States,0.04516823897742563,<=50K
24.0,Private,11th,7,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.001286437116828948,<=50K
74.0,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6418.0,0.0,24.0,United-States,0.5791184718302391,>50K
21.0,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0038291399851253594,<=50K
38.0,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,36.0,United-States,0.019999625397809747,<=50K
42.0,State-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0.0,1876.0,38.0,United-States,0.32491655738344927,<=50K
38.0,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,45.0,United-States,0.062244747504160924,<=50K
45.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,United-States,0.9967905401281596,>50K
29.0,Self-emp-inc,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0.14381826695658326,<=50K
54.0,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.014506522236250778,<=50K
44.0,Private,9th,5,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,55.0,Dominican-Republic,0.006561252469735386,<=50K
45.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,0.5366757049042272,>50K
74.0,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0.09723809070709527,<=50K
24.0,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,2205.0,40.0,United-States,0.008463152791172551,<=50K
32.0,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,40.0,United-States,0.9566161079565692,>50K
29.0,Private,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.009761299545895793,<=50K
44.0,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0.21061231357542154,<=50K
47.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,England,0.7942696684849625,>50K
40.0,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,Columbia,0.13500186393937574,<=50K
26.0,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,6849.0,0.0,50.0,United-States,0.6703438659295587,>50K
